Opening port
Port open
Debug on
Debug on
Compiled: Apr  3 2015, 14:43:17,
sampRate: 250 sampFreq: 250 sampIntUSec: 4000
MinCumCuts: 6 MinMinorDisplacements (M): 2 NumSecondsDisplacementLifetime (N): 8

Not logging to SD card
Logging to serial
Sample,I,Q,SumI,SumQ,CompI,CompQ,IsCut,CurrCuts,RunCuts,Disp,Conf
492,19,19,10659,10830,-2,-3,0,3,3,0,0
493,23,19,10682,10849,2,-3,0,3,3,0,0
494,19,20,10701,10869,-2,-2,0,3,3,0,0
495,13,19,10714,10888,-8,-2,0,3,3,0,0
496,18,17,10732,10905,-3,-4,0,3,3,0,0
497,22,18,10754,10923,1,-3,0,3,3,0,0
498,17,19,10771,10942,-4,-2,0,3,3,0,0
499,13,18,10784,10960,-8,-3,0,3,3,0,0
500,17,15,10801,10975,-4,-6,0,0,3,0,0
501,18,17,10819,10992,-3,-4,0,0,3,0,0
502,15,18,10834,11010,-6,-3,0,0,3,0,0
503,14,16,10848,11026,-7,-5,0,0,3,0,0
504,16,14,10864,11040,-5,-7,0,0,3,0,0
505,15,16,10879,11056,-6,-5,0,0,3,0,0
506,14,17,10893,11073,-7,-4,0,0,3,0,0
507,15,15,10908,11088,-6,-6,0,0,3,0,0
508,15,11,10923,11099,-6,-10,0,0,3,0,0
509,14,14,10937,11113,-7,-7,0,0,3,0,0
510,14,18,10951,11131,-7,-3,0,0,3,0,0
511,14,14,10965,11145,-7,-7,0,0,3,0,0
512,14,11,10979,11156,-7,-10,0,0,3,0,0
513,13,14,10992,11170,-8,-7,0,0,3,0,0
514,13,18,11005,11188,-8,-3,0,0,3,0,0
515,14,14,11019,11202,-7,-7,0,0,3,0,0
516,13,9,11032,11211,-8,-12,0,0,3,0,0
517,13,13,11045,11224,-8,-8,0,0,3,0,0
518,13,18,11058,11242,-8,-3,0,0,3,0,0
519,15,13,11073,11255,-6,-8,0,0,3,0,0
520,14,10,11087,11265,-7,-11,0,0,3,0,0
521,12,14,11099,11279,-9,-7,0,0,3,0,0
522,13,18,11112,11297,-8,-3,0,0,3,0,0
523,14,14,11126,11311,-7,-7,0,0,3,0,0
524,13,10,11139,11321,-8,-11,0,0,3,0,0
525,12,14,11151,11335,-9,-7,0,0,3,0,0
526,13,17,11164,11352,-8,-4,0,0,3,0,0
527,16,13,11180,11365,-5,-8,0,0,3,0,0
528,14,13,11194,11378,-7,-8,0,0,3,0,0
529,12,15,11206,11393,-9,-6,0,0,3,0,0
530,14,14,11220,11407,-7,-7,0,0,3,0,0
531,16,13,11236,11420,-5,-8,0,0,3,0,0
532,14,14,11250,11434,-7,-7,0,0,3,0,0
533,12,14,11262,11448,-9,-7,0,0,3,0,0
534,14,15,11276,11463,-7,-6,0,0,3,0,0
535,18,14,11294,11477,-3,-7,0,0,3,0,0
536,15,15,11309,11492,-6,-6,0,0,3,0,0
537,10,15,11319,11507,-11,-6,0,0,3,0,0
538,14,15,11333,11522,-7,-6,0,0,3,0,0
539,20,15,11353,11537,-1,-6,0,0,3,0,0
540,15,15,11368,11552,-6,-6,0,0,3,0,0
541,12,15,11380,11567,-9,-6,0,0,3,0,0
542,16,16,11396,11583,-5,-5,0,0,3,0,0
543,21,15,11417,11598,0,-6,0,0,3,0,0
544,16,17,11433,11615,-5,-4,0,0,3,0,0
545,13,16,11446,11631,-8,-5,0,0,3,0,0
546,17,17,11463,11648,-3,-4,0,0,3,0,0
547,21,17,11484,11665,1,-4,0,0,3,0,0
548,17,19,11501,11684,-3,-2,0,0,3,0,0
549,14,18,11515,11702,-6,-3,0,0,3,0,0
550,17,17,11532,11719,-3,-4,0,0,3,0,0
551,22,18,11554,11737,2,-3,0,0,3,0,0
552,18,21,11572,11758,-2,0,0,0,3,0,0
553,17,19,11589,11777,-3,-2,0,0,3,0,0
554,19,18,11608,11795,-1,-3,0,0,3,0,0
555,21,19,11629,11814,1,-2,0,0,3,0,0
556,19,24,11648,11838,-1,3,0,0,3,0,0
557,21,21,11669,11859,1,0,0,0,3,0,0
558,21,19,11690,11878,1,-2,0,0,3,0,0
559,23,21,11713,11899,3,0,0,0,3,0,0
560,22,26,11735,11925,2,5,0,0,3,0,0
561,23,22,11758,11947,3,1,0,0,3,0,0
562,23,21,11781,11968,3,0,0,0,3,0,0
563,24,23,11805,11991,4,2,0,0,3,0,0
564,23,28,11828,12019,3,7,0,0,3,0,0
565,26,24,11854,12043,6,3,0,0,3,0,0
566,25,21,11879,12064,5,0,0,0,3,0,0
567,25,24,11904,12088,5,3,0,0,3,0,0
568,25,31,11929,12119,4,10,0,0,3,0,0
569,27,26,11956,12145,6,5,0,0,3,0,0
570,26,23,11982,12168,5,2,0,0,3,0,0
571,26,27,12008,12195,5,6,0,0,3,0,0
572,26,32,12034,12227,5,11,0,0,3,0,0
573,29,27,12063,12254,8,6,0,0,3,0,0
574,27,24,12090,12278,6,3,0,0,3,0,0
575,27,28,12117,12306,6,7,0,0,3,0,0
576,28,32,12145,12338,7,11,0,0,3,0,0
577,31,28,12176,12366,10,7,0,0,3,0,0
578,29,27,12205,12393,8,6,0,0,3,0,0
579,27,29,12232,12422,6,8,0,0,3,0,0
580,29,31,12261,12453,8,10,0,0,3,0,0
581,32,29,12293,12482,11,8,0,0,3,0,0
582,29,30,12322,12512,8,9,0,0,3,0,0
583,26,30,12348,12542,5,9,0,0,3,0,0
584,29,30,12377,12572,8,9,0,0,3,0,0
585,33,30,12410,12602,12,9,0,0,3,0,0
586,29,30,12439,12632,8,9,0,0,3,0,0
587,27,30,12466,12662,6,9,0,0,3,0,0
588,30,30,12496,12692,9,9,0,0,3,0,0
589,33,30,12529,12722,12,9,0,0,3,0,0
590,30,31,12559,12753,9,10,0,0,3,0,0
591,27,30,12586,12783,6,9,0,0,3,0,0
592,30,31,12616,12814,9,10,0,0,3,0,0
593,35,31,12651,12845,14,10,0,0,3,0,0
594,31,32,12682,12877,10,11,0,0,3,0,0
595,27,31,12709,12908,6,10,0,0,3,0,0
596,31,31,12740,12939,10,10,0,0,3,0,0
597,35,31,12775,12970,14,10,0,0,3,0,0
598,31,32,12806,13002,10,11,0,0,3,0,0
599,27,31,12833,13033,6,10,0,0,3,0,0
600,31,30,12864,13063,10,9,0,0,3,0,0
601,35,31,12899,13094,14,10,0,0,3,0,0
602,31,33,12930,13127,10,12,0,0,3,0,0
603,28,31,12958,13158,7,10,0,0,3,0,0
604,31,30,12989,13188,10,9,0,0,3,0,0
605,33,31,13022,13219,12,10,0,0,3,0,0
606,30,33,13052,13252,9,12,0,0,3,0,0
607,31,31,13083,13283,10,10,0,0,3,0,0
608,32,29,13115,13312,11,8,0,0,3,0,0
609,31,31,13146,13343,10,10,0,0,3,0,0
610,31,32,13177,13375,10,11,0,0,3,0,0
611,31,30,13208,13405,10,9,0,0,3,0,0
612,31,28,13239,13433,10,7,0,0,3,0,0
613,30,30,13269,13463,9,9,0,0,3,0,0
614,30,34,13299,13497,9,13,0,0,3,0,0
615,30,31,13329,13528,9,10,0,0,3,0,0
616,30,27,13359,13555,9,5,0,0,3,0,0
617,30,30,13389,13585,9,8,0,0,3,0,0
618,30,34,13419,13619,9,12,0,0,3,0,0
619,30,30,13449,13649,9,8,0,0,3,0,0
620,30,26,13479,13675,9,4,0,0,3,0,0
621,28,30,13507,13705,7,8,0,0,3,0,0
622,29,33,13536,13738,8,11,0,0,3,0,0
623,30,29,13566,13767,9,7,0,0,3,0,0
624,29,24,13595,13791,8,2,0,0,3,0,0
625,27,28,13622,13819,6,6,0,0,3,0,0
626,28,32,13650,13851,7,10,0,0,3,0,0
627,28,28,13678,13879,7,6,0,0,3,0,0
628,27,24,13705,13903,6,2,0,0,3,0,0
629,25,28,13730,13931,4,6,0,0,3,0,0
630,26,29,13756,13960,5,7,0,0,3,0,0
631,28,26,13784,13986,7,4,0,0,3,0,0
632,26,25,13810,14011,5,3,0,0,3,0,0
633,23,27,13833,14038,2,5,0,0,3,0,0
634,25,25,13858,14063,4,3,0,0,3,0,0
635,27,25,13885,14088,6,3,0,0,3,0,0
636,25,24,13910,14112,4,2,0,0,3,0,0
637,21,24,13931,14136,0,2,0,0,3,0,0
638,24,24,13955,14160,3,2,0,0,3,0,0
639,27,24,13982,14184,6,2,0,0,3,0,0
640,24,24,14006,14208,3,2,0,0,3,0,0
641,18,24,14024,14232,-3,2,0,0,3,0,0
642,22,22,14046,14254,1,0,0,0,3,0,0
643,26,23,14072,14277,5,1,0,0,3,0,0
644,22,22,14094,14299,1,0,0,0,3,0,0
645,17,22,14111,14321,-4,0,0,0,3,0,0
646,21,20,14132,14341,0,-2,0,0,3,0,0
647,25,21,14157,14362,4,-1,0,0,3,0,0
648,21,22,14178,14384,0,0,0,0,3,0,0
649,15,21,14193,14405,-6,-1,0,0,3,0,0
650,20,18,14213,14423,-1,-4,0,0,3,0,0
651,23,20,14236,14443,2,-2,0,0,3,0,0
652,19,20,14255,14463,-2,-2,0,0,3,0,0
653,15,19,14270,14482,-6,-3,0,0,3,0,0
654,19,17,14289,14499,-2,-5,0,0,3,0,0
655,21,18,14310,14517,0,-4,0,0,3,0,0
656,18,20,14328,14537,-3,-2,0,0,3,0,0
657,17,18,14345,14555,-4,-4,0,0,3,0,0
658,19,16,14364,14571,-2,-6,0,0,3,0,0
659,17,18,14381,14589,-4,-4,0,0,3,0,0
660,17,20,14398,14609,-4,-2,0,0,3,0,0
661,17,18,14415,14627,-4,-4,0,0,3,0,0
662,17,15,14432,14642,-4,-7,0,0,3,0,0
663,17,17,14449,14659,-4,-5,0,0,3,0,0
664,17,21,14466,14680,-4,-1,0,0,3,0,0
665,17,18,14483,14698,-4,-4,0,0,3,0,0
666,17,13,14500,14711,-4,-9,0,0,3,0,0
667,16,17,14516,14728,-5,-5,0,0,3,0,0
668,16,21,14532,14749,-5,-1,0,0,3,0,0
669,17,17,14549,14766,-4,-5,0,0,3,0,0
670,16,12,14565,14778,-5,-10,0,0,3,0,0
671,16,16,14581,14794,-5,-6,0,0,3,0,0
672,16,21,14597,14815,-5,-1,0,0,3,0,0
673,17,16,14614,14831,-4,-6,0,0,3,0,0
674,16,12,14630,14843,-5,-10,0,0,3,0,0
675,15,16,14645,14859,-6,-6,0,0,3,0,0
676,16,20,14661,14879,-5,-2,0,0,3,0,0
677,17,16,14678,14895,-4,-6,0,0,3,0,0
678,16,13,14694,14908,-5,-8,0,0,3,0,0
679,15,16,14709,14924,-6,-5,0,0,3,0,0
680,16,19,14725,14943,-5,-2,0,0,3,0,0
681,18,16,14743,14959,-3,-5,0,0,3,0,0
682,16,15,14759,14974,-5,-6,0,0,3,0,0
683,14,17,14773,14991,-7,-4,0,0,3,0,0
684,16,17,14789,15008,-5,-4,0,0,3,0,0
685,19,16,14808,15024,-2,-5,0,0,3,0,0
686,16,16,14824,15040,-5,-5,0,0,3,0,0
687,13,16,14837,15056,-8,-5,0,0,3,0,0
688,16,17,14853,15073,-5,-4,0,0,3,0,0
689,19,16,14872,15089,-2,-5,0,0,3,0,0
690,16,17,14888,15106,-5,-4,0,0,3,0,0
691,13,17,14901,15123,-8,-4,0,0,3,0,0
692,16,17,14917,15140,-5,-4,0,0,3,0,0
693,20,17,14937,15157,-1,-4,0,0,3,0,0
694,16,17,14953,15174,-5,-4,0,0,3,0,0
695,12,17,14965,15191,-9,-4,0,0,3,0,0
696,16,15,14981,15206,-5,-6,0,0,3,0,0
697,21,16,15002,15222,0,-5,0,0,3,0,0
698,16,18,15018,15240,-5,-3,0,0,3,0,0
699,12,16,15030,15256,-9,-5,0,0,3,0,0
700,16,16,15046,15272,-5,-5,0,0,3,0,0
701,20,17,15066,15289,-1,-4,0,0,3,0,0
702,16,18,15082,15307,-5,-3,0,0,3,0,0
703,11,17,15093,15324,-10,-4,0,0,3,0,0
704,15,15,15108,15339,-6,-6,0,0,3,0,0
705,19,16,15127,15355,-2,-5,0,0,3,0,0
706,15,18,15142,15373,-6,-3,0,0,3,0,0
707,13,16,15155,15389,-8,-5,0,0,3,0,0
708,16,14,15171,15403,-5,-7,0,0,3,0,0
709,17,16,15188,15419,-4,-5,0,0,3,0,0
710,15,17,15203,15436,-6,-4,0,0,3,0,0
711,15,15,15218,15451,-6,-6,0,0,3,0,0
712,16,13,15234,15464,-5,-8,0,0,3,0,0
713,14,15,15248,15479,-7,-6,0,0,3,0,0
714,14,18,15262,15497,-7,-3,0,0,3,0,0
715,15,15,15277,15512,-6,-6,0,0,3,0,0
716,14,12,15291,15524,-7,-9,0,0,3,0,0
717,14,15,15305,15539,-7,-6,0,0,3,0,0
718,14,18,15319,15557,-7,-3,0,0,3,0,0
719,15,15,15334,15572,-6,-6,0,0,3,0,0
720,14,9,15348,15581,-7,-12,0,0,3,0,0
721,13,13,15361,15594,-8,-8,0,0,3,0,0
722,14,18,15375,15612,-7,-3,0,0,3,0,0
723,14,13,15389,15625,-7,-8,0,0,3,0,0
724,13,9,15402,15634,-8,-12,0,0,3,0,0
725,12,13,15414,15647,-9,-8,0,0,3,0,0
726,13,17,15427,15664,-8,-4,0,0,3,0,0
727,14,13,15441,15677,-7,-8,0,0,3,0,0
728,13,8,15454,15685,-8,-13,0,0,3,0,0
729,11,12,15465,15697,-10,-9,0,0,3,0,0
730,12,16,15477,15713,-9,-5,0,0,3,0,0
731,13,12,15490,15725,-8,-9,0,0,3,0,0
732,12,9,15502,15734,-9,-12,0,0,3,0,0
733,10,12,15512,15746,-11,-9,0,0,3,0,0
734,11,12,15523,15758,-10,-9,0,0,3,0,0
735,13,10,15536,15768,-8,-11,0,0,3,0,0
736,11,10,15547,15778,-10,-11,0,0,3,0,0
737,6,11,15553,15789,-15,-10,0,0,3,0,0
738,9,9,15562,15798,-12,-12,0,0,3,0,0
739,11,9,15573,15807,-10,-12,0,0,3,0,0
740,8,9,15581,15816,-13,-12,0,0,3,0,0
741,5,9,15586,15825,-16,-12,0,0,3,0,0
742,8,8,15594,15833,-13,-13,0,0,3,0,0
743,13,8,15607,15841,-8,-13,0,0,3,0,0
744,9,9,15616,15850,-11,-12,0,0,3,0,0
745,4,8,15620,15858,-16,-13,0,0,3,0,0
746,8,7,15628,15865,-12,-14,0,0,3,0,0
747,12,8,15640,15873,-8,-13,0,0,3,0,0
748,8,8,15648,15881,-12,-13,0,0,3,0,0
749,3,7,15651,15888,-17,-14,0,0,3,0,0
750,7,7,15658,15895,-13,-14,0,0,3,0,0
751,11,7,15669,15902,-9,-14,0,0,3,0,0
752,7,8,15676,15910,-13,-13,0,0,3,0,0
753,2,7,15678,15917,-18,-14,0,0,3,0,0
754,6,5,15684,15922,-14,-16,0,0,3,0,0
755,9,6,15693,15928,-11,-15,0,0,3,0,0
756,5,7,15698,15935,-15,-14,0,0,3,0,0
757,1,6,15699,15941,-19,-15,0,0,3,0,0
758,5,2,15704,15943,-15,-19,0,0,3,0,0
759,5,4,15709,15947,-15,-17,0,0,3,0,0
760,3,4,15712,15951,-17,-16,0,0,3,0,0
761,1,3,15713,15954,-19,-17,0,0,3,0,0
762,3,0,15716,15954,-17,-20,0,0,3,0,0
763,0,2,15716,15956,-20,-18,0,0,3,0,0
764,0,1,15716,15957,-20,-19,0,0,3,0,0
765,0,0,15716,15957,-20,-20,0,0,3,0,0
766,0,0,15716,15957,-20,-20,0,0,3,0,0
767,0,0,15716,15957,-20,-20,0,0,3,0,0
768,0,0,15716,15957,-20,-20,0,0,3,0,0
769,0,0,15716,15957,-20,-20,0,0,3,0,0
770,0,0,15716,15957,-20,-20,0,0,3,0,0
771,0,0,15716,15957,-20,-20,0,0,3,0,0
772,0,0,15716,15957,-20,-20,0,0,3,0,0
773,0,0,15716,15957,-20,-20,0,0,3,0,0
774,0,0,15716,15957,-20,-20,0,0,3,0,0
775,0,0,15716,15957,-20,-20,0,0,3,0,0
776,0,0,15716,15957,-20,-20,0,0,3,0,0
777,0,0,15716,15957,-20,-20,0,0,3,0,0
778,0,0,15716,15957,-20,-20,0,0,3,0,0
779,0,0,15716,15957,-20,-20,0,0,3,0,0
780,0,0,15716,15957,-20,-20,0,0,3,0,0
781,0,0,15716,15957,-20,-20,0,0,3,0,0
782,0,0,15716,15957,-20,-20,0,0,3,0,0
783,0,0,15716,15957,-20,-20,0,0,3,0,0
784,0,0,15716,15957,-20,-20,0,0,3,0,0
785,0,0,15716,15957,-20,-20,0,0,3,0,0
786,0,0,15716,15957,-19,-20,0,0,3,0,0
787,0,0,15716,15957,-19,-20,0,0,3,0,0
788,0,0,15716,15957,-19,-20,0,0,3,0,0
789,0,0,15716,15957,-19,-20,0,0,3,0,0
790,0,0,15716,15957,-19,-20,0,0,3,0,0
791,0,0,15716,15957,-19,-20,0,0,3,0,0
792,0,0,15716,15957,-19,-20,0,0,3,0,0
793,0,0,15716,15957,-19,-20,0,0,3,0,0
794,0,0,15716,15957,-19,-20,0,0,3,0,0
795,0,0,15716,15957,-19,-20,0,0,3,0,0
796,0,0,15716,15957,-19,-20,0,0,3,0,0
797,0,0,15716,15957,-19,-20,0,0,3,0,0
798,0,0,15716,15957,-19,-19,0,0,3,0,0
799,0,0,15716,15957,-19,-19,0,0,3,0,0
800,0,0,15716,15957,-19,-19,0,0,3,0,0
801,0,0,15716,15957,-19,-19,0,0,3,0,0
802,0,0,15716,15957,-19,-19,0,0,3,0,0
803,0,0,15716,15957,-19,-19,0,0,3,0,0
804,0,0,15716,15957,-19,-19,0,0,3,0,0
805,0,0,15716,15957,-19,-19,0,0,3,0,0
806,0,0,15716,15957,-19,-19,0,0,3,0,0
807,0,0,15716,15957,-19,-19,0,0,3,0,0
808,0,0,15716,15957,-19,-19,0,0,3,0,0
809,0,0,15716,15957,-19,-19,0,0,3,0,0
810,0,0,15716,15957,-19,-19,0,0,3,0,0
811,0,0,15716,15957,-19,-19,0,0,3,0,0
812,0,0,15716,15957,-19,-19,0,0,3,0,0
813,0,0,15716,15957,-19,-19,0,0,3,0,0
814,0,0,15716,15957,-19,-19,0,0,3,0,0
815,0,0,15716,15957,-19,-19,0,0,3,0,0
816,0,0,15716,15957,-19,-19,0,0,3,0,0
817,0,0,15716,15957,-19,-19,0,0,3,0,0
818,0,0,15716,15957,-19,-19,0,0,3,0,0
819,0,0,15716,15957,-19,-19,0,0,3,0,0
820,0,0,15716,15957,-19,-19,0,0,3,0,0
821,0,0,15716,15957,-19,-19,0,0,3,0,0
822,0,0,15716,15957,-19,-19,0,0,3,0,0
823,0,0,15716,15957,-19,-19,0,0,3,0,0
824,0,0,15716,15957,-19,-19,0,0,3,0,0
825,0,0,15716,15957,-19,-19,0,0,3,0,0
826,0,0,15716,15957,-19,-19,0,0,3,0,0
827,0,0,15716,15957,-19,-19,0,0,3,0,0
828,0,0,15716,15957,-18,-19,0,0,3,0,0
829,0,0,15716,15957,-18,-19,0,0,3,0,0
830,0,0,15716,15957,-18,-19,0,0,3,0,0
831,0,0,15716,15957,-18,-19,0,0,3,0,0
832,0,0,15716,15957,-18,-19,0,0,3,0,0
833,0,0,15716,15957,-18,-19,0,0,3,0,0
834,0,0,15716,15957,-18,-19,0,0,3,0,0
835,0,0,15716,15957,-18,-19,0,0,3,0,0
836,0,0,15716,15957,-18,-19,0,0,3,0,0
837,0,0,15716,15957,-18,-19,0,0,3,0,0
838,0,0,15716,15957,-18,-19,0,0,3,0,0
839,0,0,15716,15957,-18,-19,0,0,3,0,0
840,0,0,15716,15957,-18,-18,0,0,3,0,0
841,0,0,15716,15957,-18,-18,0,0,3,0,0
842,0,0,15716,15957,-18,-18,0,0,3,0,0
843,0,0,15716,15957,-18,-18,0,0,3,0,0
844,0,0,15716,15957,-18,-18,0,0,3,0,0
845,0,0,15716,15957,-18,-18,0,0,3,0,0
846,0,0,15716,15957,-18,-18,0,0,3,0,0
847,0,0,15716,15957,-18,-18,0,0,3,0,0
848,0,0,15716,15957,-18,-18,0,0,3,0,0
849,0,0,15716,15957,-18,-18,0,0,3,0,0
850,0,0,15716,15957,-18,-18,0,0,3,0,0
851,0,0,15716,15957,-18,-18,0,0,3,0,0
852,0,0,15716,15957,-18,-18,0,0,3,0,0
853,0,0,15716,15957,-18,-18,0,0,3,0,0
854,0,0,15716,15957,-18,-18,0,0,3,0,0
855,0,0,15716,15957,-18,-18,0,0,3,0,0
856,0,0,15716,15957,-18,-18,0,0,3,0,0
857,0,0,15716,15957,-18,-18,0,0,3,0,0
858,0,0,15716,15957,-18,-18,0,0,3,0,0
859,0,0,15716,15957,-18,-18,0,0,3,0,0
860,0,0,15716,15957,-18,-18,0,0,3,0,0
861,0,0,15716,15957,-18,-18,0,0,3,0,0
862,0,0,15716,15957,-18,-18,0,0,3,0,0
863,0,0,15716,15957,-18,-18,0,0,3,0,0
864,0,0,15716,15957,-18,-18,0,0,3,0,0
865,0,0,15716,15957,-18,-18,0,0,3,0,0
866,0,0,15716,15957,-18,-18,0,0,3,0,0
867,0,0,15716,15957,-18,-18,0,0,3,0,0
868,0,0,15716,15957,-18,-18,0,0,3,0,0
869,0,0,15716,15957,-18,-18,0,0,3,0,0
870,0,0,15716,15957,-18,-18,0,0,3,0,0
871,0,0,15716,15957,-18,-18,0,0,3,0,0
872,0,0,15716,15957,-18,-18,0,0,3,0,0
873,0,0,15716,15957,-18,-18,0,0,3,0,0
874,0,0,15716,15957,-17,-18,0,0,3,0,0
875,0,0,15716,15957,-17,-18,0,0,3,0,0
876,0,0,15716,15957,-17,-18,0,0,3,0,0
877,0,0,15716,15957,-17,-18,0,0,3,0,0
878,0,0,15716,15957,-17,-18,0,0,3,0,0
879,0,0,15716,15957,-17,-18,0,0,3,0,0
880,0,0,15716,15957,-17,-18,0,0,3,0,0
881,0,0,15716,15957,-17,-18,0,0,3,0,0
882,0,0,15716,15957,-17,-18,0,0,3,0,0
883,0,0,15716,15957,-17,-18,0,0,3,0,0
884,0,0,15716,15957,-17,-18,0,0,3,0,0
885,0,0,15716,15957,-17,-18,0,0,3,0,0
886,0,0,15716,15957,-17,-18,0,0,3,0,0
887,0,0,15716,15957,-17,-17,0,0,3,0,0
888,0,0,15716,15957,-17,-17,0,0,3,0,0
889,0,0,15716,15957,-17,-17,0,0,3,0,0
890,0,0,15716,15957,-17,-17,0,0,3,0,0
891,0,0,15716,15957,-17,-17,0,0,3,0,0
892,0,0,15716,15957,-17,-17,0,0,3,0,0
893,0,0,15716,15957,-17,-17,0,0,3,0,0
894,0,0,15716,15957,-17,-17,0,0,3,0,0
895,0,0,15716,15957,-17,-17,0,0,3,0,0
896,0,0,15716,15957,-17,-17,0,0,3,0,0
897,0,0,15716,15957,-17,-17,0,0,3,0,0
898,0,0,15716,15957,-17,-17,0,0,3,0,0
899,0,0,15716,15957,-17,-17,0,0,3,0,0
900,0,0,15716,15957,-17,-17,0,0,3,0,0
901,0,0,15716,15957,-17,-17,0,0,3,0,0
902,0,0,15716,15957,-17,-17,0,0,3,0,0
903,0,0,15716,15957,-17,-17,0,0,3,0,0
904,0,0,15716,15957,-17,-17,0,0,3,0,0
905,0,0,15716,15957,-17,-17,0,0,3,0,0
906,0,0,15716,15957,-17,-17,0,0,3,0,0
907,0,0,15716,15957,-17,-17,0,0,3,0,0
908,0,0,15716,15957,-17,-17,0,0,3,0,0
909,0,0,15716,15957,-17,-17,0,0,3,0,0
910,0,0,15716,15957,-17,-17,0,0,3,0,0
911,0,0,15716,15957,-17,-17,0,0,3,0,0
912,0,0,15716,15957,-17,-17,0,0,3,0,0
913,0,0,15716,15957,-17,-17,0,0,3,0,0
914,0,0,15716,15957,-17,-17,0,0,3,0,0
915,0,0,15716,15957,-17,-17,0,0,3,0,0
916,0,0,15716,15957,-17,-17,0,0,3,0,0
917,0,0,15716,15957,-17,-17,0,0,3,0,0
918,0,0,15716,15957,-17,-17,0,0,3,0,0
919,0,0,15716,15957,-17,-17,0,0,3,0,0
920,0,0,15716,15957,-17,-17,0,0,3,0,0
921,0,0,15716,15957,-17,-17,0,0,3,0,0
922,0,0,15716,15957,-17,-17,0,0,3,0,0
923,0,0,15716,15957,-17,-17,0,0,3,0,0
924,0,0,15716,15957,-17,-17,0,0,3,0,0
925,0,0,15716,15957,-16,-17,0,0,3,0,0
926,0,0,15716,15957,-16,-17,0,0,3,0,0
927,0,0,15716,15957,-16,-17,0,0,3,0,0
928,0,0,15716,15957,-16,-17,0,0,3,0,0
929,0,0,15716,15957,-16,-17,0,0,3,0,0
930,0,0,15716,15957,-16,-17,0,0,3,0,0
931,0,0,15716,15957,-16,-17,0,0,3,0,0
932,0,0,15716,15957,-16,-17,0,0,3,0,0
933,0,0,15716,15957,-16,-17,0,0,3,0,0
934,0,0,15716,15957,-16,-17,0,0,3,0,0
935,0,0,15716,15957,-16,-17,0,0,3,0,0
936,0,0,15716,15957,-16,-17,0,0,3,0,0
937,0,0,15716,15957,-16,-17,0,0,3,0,0
938,0,0,15716,15957,-16,-17,0,0,3,0,0
939,0,0,15716,15957,-16,-16,0,0,3,0,0
940,0,0,15716,15957,-16,-16,0,0,3,0,0
941,0,0,15716,15957,-16,-16,0,0,3,0,0
942,0,0,15716,15957,-16,-16,0,0,3,0,0
943,0,0,15716,15957,-16,-16,0,0,3,0,0
944,0,0,15716,15957,-16,-16,0,0,3,0,0
945,0,0,15716,15957,-16,-16,0,0,3,0,0
946,0,0,15716,15957,-16,-16,0,0,3,0,0
947,0,0,15716,15957,-16,-16,0,0,3,0,0
948,0,0,15716,15957,-16,-16,0,0,3,0,0
949,0,0,15716,15957,-16,-16,0,0,3,0,0
950,0,0,15716,15957,-16,-16,0,0,3,0,0
951,0,0,15716,15957,-16,-16,0,0,3,0,0
952,0,0,15716,15957,-16,-16,0,0,3,0,0
953,0,0,15716,15957,-16,-16,0,0,3,0,0
954,0,0,15716,15957,-16,-16,0,0,3,0,0
955,0,0,15716,15957,-16,-16,0,0,3,0,0
956,0,0,15716,15957,-16,-16,0,0,3,0,0
957,0,0,15716,15957,-16,-16,0,0,3,0,0
958,0,0,15716,15957,-16,-16,0,0,3,0,0
959,0,0,15716,15957,-16,-16,0,0,3,0,0
960,0,0,15716,15957,-16,-16,0,0,3,0,0
961,0,0,15716,15957,-16,-16,0,0,3,0,0
962,0,0,15716,15957,-16,-16,0,0,3,0,0
963,0,0,15716,15957,-16,-16,0,0,3,0,0
964,0,0,15716,15957,-16,-16,0,0,3,0,0
965,0,0,15716,15957,-16,-16,0,0,3,0,0
966,0,0,15716,15957,-16,-16,0,0,3,0,0
967,0,0,15716,15957,-16,-16,0,0,3,0,0
968,0,0,15716,15957,-16,-16,0,0,3,0,0
969,0,0,15716,15957,-16,-16,0,0,3,0,0
970,0,0,15716,15957,-16,-16,0,0,3,0,0
971,0,0,15716,15957,-16,-16,0,0,3,0,0
972,0,0,15716,15957,-16,-16,0,0,3,0,0
973,0,0,15716,15957,-16,-16,0,0,3,0,0
974,0,0,15716,15957,-16,-16,0,0,3,0,0
975,0,0,15716,15957,-16,-16,0,0,3,0,0
976,0,0,15716,15957,-16,-16,0,0,3,0,0
977,0,0,15716,15957,-16,-16,0,0,3,0,0
978,0,0,15716,15957,-16,-16,0,0,3,0,0
979,0,0,15716,15957,-16,-16,0,0,3,0,0
980,0,0,15716,15957,-16,-16,0,0,3,0,0
981,0,0,15716,15957,-16,-16,0,0,3,0,0
982,0,0,15716,15957,-16,-16,0,0,3,0,0
983,0,0,15716,15957,-15,-16,0,0,3,0,0
984,0,0,15716,15957,-15,-16,0,0,3,0,0
985,0,0,15716,15957,-15,-16,0,0,3,0,0
986,0,0,15716,15957,-15,-16,0,0,3,0,0
987,0,0,15716,15957,-15,-16,0,0,3,0,0
988,0,0,15716,15957,-15,-16,0,0,3,0,0
989,0,0,15716,15957,-15,-16,0,0,3,0,0
990,0,0,15716,15957,-15,-16,0,0,3,0,0
991,0,0,15716,15957,-15,-16,0,0,3,0,0
