Opening port
Debug on
Port open
Compiled: Apr  2 2015, 13:03:29,
#,Parameter,value,comment
#,sampRate,250,Samples per second desired
#,sampFreq,250,Samples per second used
#,sampIntUSec,4000,Sample interval in microseconds
#,MinCumCuts,6,Minimum number of cumulative cuts per snippet for displacement
#,M,2
#,N,8

Not logging to SD card
Logging to serial
$,Sample,I,Q,IsCut,CurrCuts,RunCuts,Disp,Conf
$,73668,16,17,0,3,520,,
$,73669,22,17,0,3,520,,
$,73670,17,18,0,3,520,,
$,73671,13,17,0,3,520,,
$,73672,17,17,0,3,520,,
$,73673,21,17,0,3,520,,
$,73674,17,18,0,3,520,,
$,73675,13,17,0,3,520,,
$,73676,17,17,0,3,520,,
$,73677,22,17,0,3,520,,
$,73678,17,19,0,3,520,,
$,73679,13,18,0,3,520,,
$,73680,17,17,0,3,520,,
$,73681,21,18,0,3,520,,
$,73682,17,20,0,3,520,,
$,73683,15,18,0,3,520,,
$,73684,18,15,-1,2,519,,
$,73685,19,17,0,2,519,,
$,73686,17,20,0,2,519,,
$,73687,17,17,0,2,519,,
$,73688,18,15,0,2,519,,
$,73689,18,17,0,2,519,,
$,73690,17,21,0,2,519,,
$,73691,17,18,0,2,519,,
$,73692,17,13,0,2,519,,
$,73693,17,17,0,2,519,,
$,73694,17,21,0,2,519,,
$,73695,18,17,0,2,519,,
$,73696,17,13,0,2,519,,
$,73697,16,17,0,2,519,,
$,73698,17,22,0,2,519,,
$,73699,18,17,0,2,519,,
$,73700,17,13,0,2,519,,
$,73701,16,17,0,2,519,,
$,73702,17,22,0,2,519,,
$,73703,19,17,0,2,519,,
$,73704,17,13,0,2,519,,
$,73705,16,17,0,2,519,,
$,73706,17,22,0,2,519,,
$,73707,19,17,0,2,519,,
$,73708,17,15,0,2,519,,
$,73709,15,18,1,3,520,,
$,73710,17,20,0,3,520,,
$,73711,19,17,0,3,520,,
$,73712,17,17,0,3,520,,
$,73713,16,18,0,3,520,,
$,73714,17,18,0,3,520,,
$,73715,20,17,0,3,520,,
$,73716,18,17,0,3,520,,
$,73717,14,17,0,3,520,,
$,73718,17,17,0,3,520,,
$,73719,21,17,0,3,520,,
$,73720,17,18,0,3,520,,
$,73721,13,17,0,3,520,,
$,73722,17,17,0,3,520,,
$,73723,21,17,0,3,520,,
$,73724,17,18,0,3,520,,
$,73725,13,17,0,3,520,,
$,73726,17,16,0,3,520,,
$,73727,22,17,0,3,520,,
$,73728,17,19,0,3,520,,
$,73729,12,17,0,3,520,,
$,73730,17,16,0,3,520,,
$,73731,22,17,0,3,520,,
$,73732,17,20,0,3,520,,
$,73733,14,18,0,3,520,,
$,73734,18,16,-1,2,519,,
$,73735,20,18,0,2,519,,
$,73736,17,20,0,2,519,,
$,73737,16,18,0,2,519,,
$,73738,18,15,-1,1,518,,
$,73739,18,17,0,1,518,,
$,73740,17,20,0,1,518,,
$,73741,18,17,0,1,518,,
$,73742,18,14,0,1,518,,
$,73743,17,17,0,1,518,,
$,73744,17,21,0,1,518,,
$,73745,17,17,0,1,518,,
$,73746,17,14,0,1,518,,
$,73747,17,17,0,1,518,,
$,73748,17,22,0,1,518,,
$,73749,18,18,0,1,518,,
$,73750,17,12,0,0,518,,
$,73751,16,17,0,0,518,,
$,73752,17,22,0,0,518,,
$,73753,18,17,0,0,518,,
$,73754,17,13,0,0,518,,
$,73755,16,17,0,0,518,,
$,73756,17,22,0,0,518,,
$,73757,19,17,0,0,518,,
$,73758,17,14,0,0,518,,
$,73759,16,18,1,1,519,,
$,73760,17,20,0,1,519,,
$,73761,19,17,0,1,519,,
$,73762,17,16,0,1,519,,
$,73763,14,18,1,2,520,,
$,73764,16,18,0,2,520,,
$,73765,20,17,0,2,520,,
$,73766,17,18,0,2,520,,
$,73767,14,18,0,2,520,,
$,73768,17,18,0,2,520,,
$,73769,20,18,0,2,520,,
$,73770,17,18,0,2,520,,
$,73771,13,18,0,2,520,,
$,73772,16,17,0,2,520,,
$,73773,21,17,0,2,520,,
$,73774,17,18,0,2,520,,
$,73775,13,17,0,2,520,,
$,73776,17,16,0,2,520,,
$,73777,21,17,0,2,520,,
$,73778,17,19,0,2,520,,
$,73779,12,17,0,2,520,,
$,73780,16,17,0,2,520,,
$,73781,22,18,0,2,520,,
$,73782,17,19,0,2,520,,
$,73783,13,18,0,2,520,,
$,73784,17,16,-1,1,519,,
$,73785,21,17,0,1,519,,
$,73786,17,20,0,1,519,,
$,73787,15,18,0,1,519,,
$,73788,18,16,-1,0,518,,
$,73789,18,18,0,0,518,,
$,73790,16,21,0,0,518,,
$,73791,17,18,0,0,518,,
$,73792,17,14,0,0,518,,
$,73793,17,17,0,0,518,,
$,73794,17,20,0,0,518,,
$,73795,18,17,0,0,518,,
$,73796,17,13,0,0,518,,
$,73797,17,16,0,0,518,,
$,73798,17,21,0,0,518,,
$,73799,18,17,0,0,518,,
$,73800,17,13,0,0,518,,
$,73801,16,17,0,0,518,,
$,73802,17,22,0,0,518,,
$,73803,18,17,0,0,518,,
$,73804,17,13,0,0,518,,
$,73805,16,17,0,0,518,,
$,73806,17,23,0,0,518,,
$,73807,19,18,0,0,518,,
$,73808,17,13,0,0,518,,
$,73809,16,18,1,1,519,,
$,73810,17,21,0,1,519,,
$,73811,19,17,0,1,519,,
$,73812,17,15,0,1,519,,
$,73813,16,18,1,2,520,,
$,73814,17,19,0,2,520,,
$,73815,19,17,0,2,520,,
$,73816,17,17,0,2,520,,
$,73817,14,18,0,2,520,,
$,73818,16,18,0,2,520,,
$,73819,20,17,0,2,520,,
$,73820,17,18,0,2,520,,
$,73821,13,18,0,2,520,,
$,73822,16,17,0,2,520,,
$,73823,21,17,0,2,520,,
$,73824,17,18,0,2,520,,
$,73825,12,17,0,2,520,,
$,73826,16,16,0,2,520,,
$,73827,22,17,0,2,520,,
$,73828,17,18,0,2,520,,
$,73829,12,17,0,2,520,,
$,73830,17,16,0,2,520,,
$,73831,22,17,0,2,520,,
$,73832,17,19,0,2,520,,
$,73833,13,17,0,2,520,,
$,73834,17,16,0,2,520,,
$,73835,21,17,0,2,520,,
$,73836,17,20,0,2,520,,
$,73837,15,18,0,2,520,,
$,73838,18,16,-1,1,519,,
$,73839,19,18,0,1,519,,
$,73840,17,20,0,1,519,,
$,73841,17,18,0,1,519,,
$,73842,18,14,0,1,519,,
$,73843,18,17,0,1,519,,
$,73844,17,21,0,1,519,,
$,73845,17,17,0,1,519,,
$,73846,17,13,0,1,519,,
$,73847,17,17,0,1,519,,
$,73848,17,21,0,1,519,,
$,73849,17,17,0,1,519,,
$,73850,17,12,0,1,519,,
$,73851,16,16,0,1,519,,
$,73852,16,22,1,2,520,,
$,73853,18,17,0,2,520,,
$,73854,17,13,0,2,520,,
$,73855,16,17,0,2,520,,
$,73856,17,22,0,2,520,,
$,73857,18,17,0,2,520,,
$,73858,17,13,0,2,520,,
$,73859,16,17,0,2,520,,
$,73860,17,21,0,2,520,,
$,73861,19,17,0,2,520,,
$,73862,17,15,0,2,520,,
$,73863,15,18,1,3,521,,
$,73864,17,20,0,3,521,,
$,73865,20,17,0,3,521,,
$,73866,17,17,0,3,521,,
$,73867,14,18,0,3,521,,
$,73868,17,18,0,3,521,,
$,73869,20,17,0,3,521,,
$,73870,17,18,0,3,521,,
$,73871,13,18,0,3,521,,
$,73872,16,18,0,3,521,,
$,73873,21,18,0,3,521,,
$,73874,17,18,0,3,521,,
$,73875,14,18,0,3,521,,
$,73876,17,17,0,3,521,,
$,73877,22,17,0,3,521,,
$,73878,18,18,0,3,521,,
$,73879,13,17,0,3,521,,
$,73880,17,16,0,3,521,,
$,73881,22,17,0,3,521,,
$,73882,17,19,0,3,521,,
$,73883,13,17,0,3,521,,
$,73884,17,16,0,3,521,,
$,73885,22,17,0,3,521,,
$,73886,17,20,0,3,521,,
$,73887,14,18,0,3,521,,
$,73888,18,16,-1,2,520,,
$,73889,20,18,0,2,520,,
$,73890,17,20,0,2,520,,
$,73891,16,18,0,2,520,,
$,73892,18,15,-1,1,519,,
$,73893,18,17,0,1,519,,
$,73894,17,20,0,1,519,,
$,73895,18,17,0,1,519,,
$,73896,18,15,0,1,519,,
$,73897,17,17,0,1,519,,
$,73898,17,21,0,1,519,,
$,73899,18,18,0,1,519,,
$,73900,17,13,0,1,519,,
$,73901,16,17,0,1,519,,
$,73902,17,21,0,1,519,,
$,73903,18,17,0,1,519,,
$,73904,17,13,0,1,519,,
$,73905,16,17,0,1,519,,
$,73906,17,22,0,1,519,,
$,73907,18,17,0,1,519,,
$,73908,17,13,0,1,519,,
$,73909,16,17,0,1,519,,
$,73910,17,22,0,1,519,,
$,73911,19,17,0,1,519,,
$,73912,17,13,0,1,519,,
$,73913,16,17,0,1,519,,
$,73914,17,20,0,1,519,,
$,73915,20,16,0,1,519,,
$,73916,18,16,0,1,519,,
$,73917,15,18,1,2,520,,
$,73918,17,18,0,2,520,,
$,73919,21,17,0,2,520,,
$,73920,18,17,0,2,520,,
$,73921,14,17,0,2,520,,
$,73922,17,18,0,2,520,,
$,73923,21,17,0,2,520,,
$,73924,17,18,0,2,520,,
$,73925,13,18,0,2,520,,
$,73926,17,17,0,2,520,,
$,73927,21,17,0,2,520,,
$,73928,17,18,0,2,520,,
$,73929,12,17,0,2,520,,
$,73930,16,16,0,2,520,,
$,73931,22,17,0,2,520,,
$,73932,17,18,0,2,520,,
$,73933,12,17,0,2,520,,
$,73934,17,16,0,2,520,,
$,73935,22,17,0,2,520,,
$,73936,17,19,0,2,520,,
$,73937,13,17,0,2,520,,
$,73938,17,16,0,2,520,,
$,73939,21,17,0,2,520,,
$,73940,17,20,0,2,520,,
$,73941,15,18,0,2,520,,
$,73942,18,16,-1,1,519,,
$,73943,18,18,0,1,519,,
$,73944,16,20,0,1,519,,
$,73945,17,18,0,1,519,,
$,73946,17,14,0,1,519,,
$,73947,18,17,0,1,519,,
$,73948,17,21,0,1,519,,
$,73949,17,17,0,1,519,,
$,73950,17,12,0,1,519,,
$,73951,17,16,0,1,519,,
$,73952,17,22,0,1,519,,
$,73953,18,17,0,1,519,,
$,73954,17,13,0,1,519,,
$,73955,16,17,0,1,519,,
$,73956,17,22,0,1,519,,
$,73957,19,17,0,1,519,,
$,73958,17,12,0,1,519,,
$,73959,16,17,0,1,519,,
$,73960,17,22,0,1,519,,
$,73961,19,17,0,1,519,,
$,73962,17,13,0,1,519,,
$,73963,16,17,0,1,519,,
$,73964,17,21,0,1,519,,
$,73965,19,17,0,1,519,,
$,73966,17,15,0,1,519,,
$,73967,15,18,1,2,520,,
$,73968,17,19,0,2,520,,
$,73969,20,17,0,2,520,,
$,73970,17,18,0,2,520,,
$,73971,14,18,0,2,520,,
$,73972,17,18,0,2,520,,
$,73973,21,18,0,2,520,,
$,73974,17,18,0,2,520,,
$,73975,14,18,0,2,520,,
$,73976,17,17,0,2,520,,
$,73977,21,17,0,2,520,,
$,73978,17,18,0,2,520,,
$,73979,12,17,0,2,520,,
$,73980,16,17,0,2,520,,
$,73981,22,17,0,2,520,,
$,73982,17,18,0,2,520,,
$,73983,13,17,0,2,520,,
$,73984,17,17,0,2,520,,
$,73985,21,17,0,2,520,,
$,73986,17,19,0,2,520,,
$,73987,12,18,0,2,520,,
$,73988,16,16,-1,1,519,,
$,73989,21,17,0,1,519,,
$,73990,16,19,0,1,519,,
$,73991,14,17,0,1,519,,
$,73992,17,16,0,1,519,,
$,73993,19,17,0,1,519,,
$,73994,16,20,0,1,519,,
$,73995,17,18,0,1,519,,
$,73996,18,14,0,1,519,,
$,73997,17,17,0,1,519,,
$,73998,17,20,0,1,519,,
$,73999,18,17,0,1,519,,
$,74000,17,14,0,0,519,,
$,74001,17,17,0,0,519,,
$,74002,17,21,0,0,519,,
$,74003,18,17,0,0,519,,
$,74004,17,14,0,0,519,,
$,74005,17,17,0,0,519,,
$,74006,17,22,0,0,519,,
$,74007,18,18,0,0,519,,
$,74008,17,13,0,0,519,,
$,74009,16,17,0,0,519,,
$,74010,17,22,0,0,519,,
$,74011,18,17,0,0,519,,
$,74012,17,13,0,0,519,,
$,74013,16,17,0,0,519,,
$,74014,17,22,0,0,519,,
$,74015,19,17,0,0,519,,
$,74016,17,14,0,0,519,,
$,74017,16,18,1,1,520,,
$,74018,17,20,0,1,520,,
$,74019,20,17,0,1,520,,
$,74020,18,17,0,1,520,,
$,74021,15,18,0,1,520,,
$,74022,17,18,0,1,520,,
$,74023,19,17,0,1,520,,
$,74024,17,18,0,1,520,,
$,74025,13,18,0,1,520,,
$,74026,16,18,0,1,520,,
$,74027,21,18,0,1,520,,
$,74028,17,18,0,1,520,,
$,74029,13,18,0,1,520,,
$,74030,17,17,0,1,520,,
$,74031,21,17,0,1,520,,
$,74032,17,18,0,1,520,,
$,74033,13,17,0,1,520,,
$,74034,17,16,0,1,520,,
$,74035,21,17,0,1,520,,
$,74036,17,19,0,1,520,,
$,74037,12,17,0,1,520,,
$,74038,16,16,0,1,520,,
$,74039,22,17,0,1,520,,
$,74040,17,20,0,1,520,,
$,74041,13,18,0,1,520,,
$,74042,17,16,-1,0,519,,
$,74043,20,18,0,0,519,,
$,74044,16,19,0,0,519,,
$,74045,16,17,0,0,519,,
$,74046,18,15,0,0,519,,
$,74047,18,17,0,0,519,,
$,74048,17,20,0,0,519,,
$,74049,17,17,0,0,519,,
$,74050,17,14,0,0,519,,
$,74051,18,17,0,0,519,,
$,74052,17,22,0,0,519,,
$,74053,18,18,0,0,519,,
$,74054,18,13,0,0,519,,
$,74055,17,17,0,0,519,,
$,74056,17,21,0,0,519,,
$,74057,18,17,0,0,519,,
$,74058,17,13,0,0,519,,
$,74059,16,17,0,0,519,,
$,74060,17,22,0,0,519,,
$,74061,18,17,0,0,519,,
$,74062,17,13,0,0,519,,
$,74063,15,17,0,0,519,,
$,74064,16,22,0,0,519,,
$,74065,19,17,0,0,519,,
$,74066,17,14,0,0,519,,
$,74067,15,18,1,1,520,,
$,74068,17,20,0,1,520,,
$,74069,19,17,0,1,520,,
$,74070,17,16,0,1,520,,
$,74071,15,18,1,2,521,,
$,74072,17,18,0,2,521,,
$,74073,20,17,0,2,521,,
$,74074,17,17,0,2,521,,
$,74075,14,17,0,2,521,,
$,74076,17,18,0,2,521,,
$,74077,21,17,0,2,521,,
$,74078,17,18,0,2,521,,
$,74079,13,18,0,2,521,,
$,74080,17,17,0,2,521,,
$,74081,21,17,0,2,521,,
$,74082,17,18,0,2,521,,
$,74083,12,17,0,2,521,,
$,74084,16,17,0,2,521,,
$,74085,22,17,0,2,521,,
$,74086,17,18,0,2,521,,
$,74087,12,17,0,2,521,,
$,74088,17,16,0,2,521,,
$,74089,22,17,0,2,521,,
$,74090,17,19,0,2,521,,
$,74091,13,17,0,2,521,,
$,74092,17,16,0,2,521,,
$,74093,20,17,0,2,521,,
$,74094,16,20,0,2,521,,
$,74095,15,18,0,2,521,,
$,74096,17,15,-1,1,520,,
$,74097,18,17,0,1,520,,
$,74098,16,21,0,1,520,,
$,74099,17,18,0,1,520,,
$,74100,17,15,0,1,520,,
$,74101,18,18,0,1,520,,
$,74102,17,21,0,1,520,,
$,74103,18,18,0,1,520,,
$,74104,18,13,0,1,520,,
$,74105,17,17,0,1,520,,
$,74106,17,21,0,1,520,,
$,74107,18,17,0,1,520,,
$,74108,17,14,0,1,520,,
$,74109,16,17,0,1,520,,
$,74110,17,21,0,1,520,,
$,74111,18,17,0,1,520,,
$,74112,17,13,0,1,520,,
$,74113,16,17,0,1,520,,
$,74114,17,22,0,1,520,,
$,74115,18,17,0,1,520,,
$,74116,17,13,0,1,520,,
$,74117,16,17,0,1,520,,
$,74118,17,21,0,1,520,,
$,74119,19,17,0,1,520,,
$,74120,17,15,0,1,520,,
$,74121,16,18,1,2,521,,
$,74122,17,19,0,2,521,,
$,74123,20,17,0,2,521,,
$,74124,18,18,0,2,521,,
$,74125,14,18,0,2,521,,
$,74126,17,18,0,2,521,,
$,74127,21,18,0,2,521,,
$,74128,17,18,0,2,521,,
$,74129,13,18,0,2,521,,
$,74130,17,17,0,2,521,,
$,74131,22,17,0,2,521,,
$,74132,17,18,0,2,521,,
$,74133,13,17,0,2,521,,
$,74134,17,17,0,2,521,,
$,74135,21,17,0,2,521,,
$,74136,17,18,0,2,521,,
$,74137,12,17,0,2,521,,
$,74138,16,16,0,2,521,,
$,74139,22,17,0,2,521,,
$,74140,17,18,0,2,521,,
$,74141,12,17,0,2,521,,
$,74142,17,16,0,2,521,,
$,74143,21,17,0,2,521,,
$,74144,16,19,0,2,521,,
$,74145,14,17,0,2,521,,
$,74146,17,16,0,2,521,,
$,74147,19,17,0,2,521,,
$,74148,16,21,0,2,521,,
$,74149,16,18,0,2,521,,
$,74150,17,15,-1,1,520,,
$,74151,18,18,0,1,520,,
$,74152,17,20,0,1,520,,
$,74153,17,17,0,1,520,,
$,74154,17,14,0,1,520,,
$,74155,17,17,0,1,520,,
$,74156,17,21,0,1,520,,
$,74157,18,17,0,1,520,,
$,74158,17,13,0,1,520,,
$,74159,16,17,0,1,520,,
$,74160,17,22,0,1,520,,
$,74161,18,17,0,1,520,,
$,74162,17,13,0,1,520,,
$,74163,16,17,0,1,520,,
$,74164,17,22,0,1,520,,
$,74165,18,17,0,1,520,,
$,74166,17,13,0,1,520,,
$,74167,16,17,0,1,520,,
$,74168,17,22,0,1,520,,
$,74169,19,17,0,1,520,,
$,74170,17,14,0,1,520,,
$,74171,15,18,1,2,521,,
$,74172,17,19,0,2,521,,
$,74173,20,16,0,2,521,,
$,74174,17,16,0,2,521,,
$,74175,15,17,0,2,521,,
$,74176,17,18,0,2,521,,
$,74177,20,17,0,2,521,,
$,74178,17,18,0,2,521,,
$,74179,14,18,0,2,521,,
$,74180,17,18,0,2,521,,
$,74181,21,18,0,2,521,,
$,74182,17,18,0,2,521,,
$,74183,12,18,0,2,521,,
$,74184,16,17,0,2,521,,
$,74185,22,17,0,2,521,,
$,74186,17,18,0,2,521,,
$,74187,12,17,0,2,521,,
$,74188,17,16,0,2,521,,
$,74189,22,17,0,2,521,,
$,74190,17,19,0,2,521,,
$,74191,12,17,0,2,521,,
$,74192,17,16,0,2,521,,
$,74193,21,17,0,2,521,,
$,74194,16,19,0,2,521,,
$,74195,13,17,0,2,521,,
$,74196,17,16,0,2,521,,
$,74197,20,17,0,2,521,,
$,74198,16,20,0,2,521,,
$,74199,15,18,0,2,521,,
$,74200,17,15,-1,1,520,,
$,74201,17,17,0,1,520,,
$,74202,16,21,0,1,520,,
$,74203,17,18,0,1,520,,
$,74204,17,14,0,1,520,,
$,74205,18,17,0,1,520,,
$,74206,17,22,0,1,520,,
$,74207,18,18,0,1,520,,
$,74208,18,13,0,1,520,,
$,74209,16,17,0,1,520,,
$,74210,17,22,0,1,520,,
$,74211,18,17,0,1,520,,
$,74212,17,13,0,1,520,,
$,74213,16,17,0,1,520,,
$,74214,17,22,0,1,520,,
$,74215,18,17,0,1,520,,
$,74216,17,13,0,1,520,,
$,74217,16,17,0,1,520,,
$,74218,17,22,0,1,520,,
$,74219,19,17,0,1,520,,
$,74220,17,14,0,1,520,,
$,74221,15,18,1,2,521,,
$,74222,17,20,0,2,521,,
$,74223,20,17,0,2,521,,
$,74224,17,16,0,2,521,,
$,74225,15,18,1,3,522,,
$,74226,17,18,0,3,522,,
$,74227,20,17,0,3,522,,
$,74228,17,18,0,3,522,,
$,74229,14,18,0,3,522,,
$,74230,17,18,0,3,522,,
$,74231,21,18,0,3,522,,
$,74232,17,18,0,3,522,,
$,74233,13,18,0,3,522,,
$,74234,17,17,0,3,522,,
$,74235,21,17,0,3,522,,
$,74236,17,18,0,3,522,,
$,74237,12,17,0,3,522,,
$,74238,16,17,0,3,522,,
$,74239,21,17,0,3,522,,
$,74240,16,18,0,3,522,,
$,74241,13,17,0,3,522,,
$,74242,17,16,0,3,522,,
$,74243,22,17,0,3,522,,
$,74244,17,19,0,3,522,,
$,74245,13,17,0,3,522,,
$,74246,17,16,0,3,522,,
$,74247,21,17,0,3,522,,
$,74248,17,20,0,3,522,,
$,74249,15,18,0,3,522,,
$,74250,18,17,0,0,522,,
$,74251,19,18,0,0,522,,
$,74252,17,21,0,0,522,,
$,74253,17,19,0,0,522,,
$,74254,18,16,0,0,522,,
$,74255,17,18,0,0,522,,
$,74256,17,21,0,0,522,,
$,74257,18,18,0,0,522,,
$,74258,17,14,0,0,522,,
$,74259,17,17,0,0,522,,
$,74260,17,22,0,0,522,,
$,74261,18,18,0,0,522,,
$,74262,17,13,0,0,522,,
$,74263,16,17,0,0,522,,
$,74264,17,22,0,0,522,,
$,74265,17,17,0,0,522,,
$,74266,16,13,0,0,522,,
$,74267,16,17,0,0,522,,
$,74268,16,22,0,0,522,,
$,74269,18,17,0,0,522,,
$,74270,17,13,0,0,522,,
$,74271,16,17,0,0,522,,
$,74272,17,21,0,0,522,,
$,74273,19,17,0,0,522,,
$,74274,17,15,0,0,522,,
$,74275,16,18,1,1,523,,
$,74276,17,19,0,1,523,,
$,74277,20,17,0,1,523,,
$,74278,18,17,0,1,523,,
$,74279,15,18,0,1,523,,
$,74280,17,18,0,1,523,,
$,74281,21,17,0,1,523,,
$,74282,18,18,0,1,523,,
$,74283,14,18,0,1,523,,
$,74284,17,17,0,1,523,,
$,74285,21,17,0,1,523,,
$,74286,17,18,0,1,523,,
$,74287,12,17,0,1,523,,
$,74288,16,17,0,1,523,,
$,74289,20,17,0,1,523,,
$,74290,16,18,0,1,523,,
$,74291,12,17,0,1,523,,
$,74292,16,16,0,1,523,,
$,74293,22,17,0,1,523,,
$,74294,17,19,0,1,523,,
$,74295,12,17,0,1,523,,
$,74296,17,16,0,1,523,,
$,74297,22,17,0,1,523,,
$,74298,17,19,0,1,523,,
$,74299,14,17,0,1,523,,
$,74300,18,16,0,1,523,,
$,74301,19,17,0,1,523,,
$,74302,16,20,0,1,523,,
$,74303,16,18,0,1,523,,
$,74304,17,15,-1,0,522,,
$,74305,18,17,0,0,522,,
$,74306,17,21,0,0,522,,
$,74307,17,18,0,0,522,,
$,74308,17,13,0,0,522,,
$,74309,17,17,0,0,522,,
$,74310,17,21,0,0,522,,
$,74311,18,17,0,0,522,,
$,74312,17,12,0,0,522,,
$,74313,17,16,0,0,522,,
$,74314,17,22,0,0,522,,
$,74315,18,17,0,0,522,,
$,74316,17,13,0,0,522,,
$,74317,16,17,0,0,522,,
$,74318,17,22,0,0,522,,
$,74319,19,17,0,0,522,,
$,74320,17,12,0,0,522,,
$,74321,16,17,0,0,522,,
$,74322,17,22,0,0,522,,
$,74323,19,17,0,0,522,,
$,74324,17,14,0,0,522,,
$,74325,16,18,1,1,523,,
$,74326,17,20,0,1,523,,
$,74327,19,17,0,1,523,,
$,74328,17,17,0,1,523,,
$,74329,15,18,0,1,523,,
$,74330,17,18,0,1,523,,
$,74331,21,17,0,1,523,,
$,74332,18,18,0,1,523,,
$,74333,14,18,0,1,523,,
$,74334,17,18,0,1,523,,
$,74335,21,18,0,1,523,,
$,74336,17,18,0,1,523,,
$,74337,13,18,0,1,523,,
$,74338,17,18,0,1,523,,
$,74339,21,18,0,1,523,,
$,74340,17,18,0,1,523,,
$,74341,12,18,0,1,523,,
$,74342,16,16,-1,0,522,,
$,74343,22,17,0,0,522,,
$,74344,17,19,0,0,522,,
$,74345,12,17,0,0,522,,
$,74346,17,16,0,0,522,,
$,74347,21,17,0,0,522,,
$,74348,16,19,0,0,522,,
$,74349,13,17,0,0,522,,
$,74350,17,16,0,0,522,,
$,74351,20,17,0,0,522,,
$,74352,16,20,0,0,522,,
$,74353,16,18,0,0,522,,
$,74354,18,15,-1,-1,521,,
$,74355,17,17,0,-1,521,,
$,74356,16,20,0,-1,521,,
$,74357,18,17,0,-1,521,,
$,74358,17,14,0,-1,521,,
$,74359,18,17,0,-1,521,,
$,74360,18,21,0,-1,521,,
$,74361,18,17,0,-1,521,,
$,74362,18,14,0,-1,521,,
$,74363,17,17,0,-1,521,,
$,74364,17,23,0,-1,521,,
$,74365,18,18,0,-1,521,,
$,74366,17,13,0,-1,521,,
$,74367,16,18,1,0,522,,
$,74368,17,22,0,0,522,,
$,74369,18,17,0,0,522,,
$,74370,17,13,0,0,522,,
$,74371,16,17,0,0,522,,
$,74372,17,22,0,0,522,,
$,74373,19,17,0,0,522,,
$,74374,17,13,0,0,522,,
$,74375,15,17,0,0,522,,
$,74376,17,20,0,0,522,,
$,74377,20,16,0,0,522,,
$,74378,17,16,0,0,522,,
$,74379,15,18,1,1,523,,
$,74380,17,18,0,1,523,,
$,74381,20,17,0,1,523,,
$,74382,17,17,0,1,523,,
$,74383,13,17,0,1,523,,
$,74384,16,18,0,1,523,,
$,74385,21,17,0,1,523,,
$,74386,17,18,0,1,523,,
$,74387,13,18,0,1,523,,
$,74388,17,17,0,1,523,,
$,74389,21,17,0,1,523,,
$,74390,17,18,0,1,523,,
$,74391,12,17,0,1,523,,
$,74392,16,17,0,1,523,,
$,74393,21,17,0,1,523,,
$,74394,16,18,0,1,523,,
$,74395,12,17,0,1,523,,
$,74396,16,16,0,1,523,,
$,74397,22,17,0,1,523,,
$,74398,17,19,0,1,523,,
$,74399,13,17,0,1,523,,
$,74400,17,16,0,1,523,,
$,74401,21,17,0,1,523,,
$,74402,17,20,0,1,523,,
$,74403,15,18,0,1,523,,
$,74404,18,16,-1,0,522,,
$,74405,19,18,0,0,522,,
$,74406,17,20,0,0,522,,
$,74407,17,18,0,0,522,,
$,74408,18,15,0,0,522,,
$,74409,18,17,0,0,522,,
$,74410,17,21,0,0,522,,
$,74411,18,18,0,0,522,,
$,74412,18,14,0,0,522,,
$,74413,17,17,0,0,522,,
$,74414,17,21,0,0,522,,
$,74415,18,17,0,0,522,,
$,74416,17,13,0,0,522,,
$,74417,16,17,0,0,522,,
$,74418,17,22,0,0,522,,
$,74419,18,17,0,0,522,,
$,74420,17,13,0,0,522,,
$,74421,16,17,0,0,522,,
$,74422,17,22,0,0,522,,
$,74423,19,17,0,0,522,,
$,74424,17,13,0,0,522,,
$,74425,16,17,0,0,522,,
$,74426,17,21,0,0,522,,
$,74427,19,17,0,0,522,,
$,74428,17,15,0,0,522,,
$,74429,15,18,1,1,523,,
$,74430,17,20,0,1,523,,
$,74431,21,17,0,1,523,,
$,74432,18,17,0,1,523,,
$,74433,14,18,0,1,523,,
$,74434,17,18,0,1,523,,
$,74435,20,17,0,1,523,,
$,74436,17,18,0,1,523,,
$,74437,13,18,0,1,523,,
$,74438,16,17,0,1,523,,
$,74439,21,17,0,1,523,,
$,74440,17,18,0,1,523,,
$,74441,13,17,0,1,523,,
$,74442,17,17,0,1,523,,
$,74443,22,17,0,1,523,,
$,74444,17,18,0,1,523,,
$,74445,12,17,0,1,523,,
$,74446,17,16,0,1,523,,
$,74447,22,17,0,1,523,,
$,74448,17,19,0,1,523,,
$,74449,13,17,0,1,523,,
$,74450,17,16,0,1,523,,
$,74451,21,17,0,1,523,,
$,74452,17,20,0,1,523,,
$,74453,14,18,0,1,523,,
$,74454,17,16,-1,0,522,,
$,74455,20,18,0,0,522,,
$,74456,17,21,0,0,522,,
$,74457,17,18,0,0,522,,
$,74458,18,14,0,0,522,,
$,74459,17,17,0,0,522,,
$,74460,17,20,0,0,522,,
$,74461,17,17,0,0,522,,
$,74462,17,13,0,0,522,,
$,74463,17,16,0,0,522,,
$,74464,17,21,0,0,522,,
$,74465,17,17,0,0,522,,
$,74466,17,13,0,0,522,,
$,74467,16,17,0,0,522,,
$,74468,16,21,0,0,522,,
$,74469,18,17,0,0,522,,
$,74470,17,13,0,0,522,,
$,74471,16,17,0,0,522,,
$,74472,17,22,0,0,522,,
$,74473,18,17,0,0,522,,
$,74474,17,13,0,0,522,,
$,74475,16,17,0,0,522,,
$,74476,17,22,0,0,522,,
