Time[s], Channel 0,Interval,Over Limit
72.409915,1,99.67,
72.409955,0,,
72.50958,1,99.665,
72.509615,0,,
72.60925,1,99.67,
72.609285,0,,
72.708915,1,99.665,
72.70895,0,,
72.808605,1,99.69,
72.808645,0,,
72.90828,1,99.675,
72.908315,0,,
73.007965,1,99.685,
73.008,0,,
73.10766,1,99.695,
73.107695,0,,
73.207335,1,99.675,
73.20737,0,,
73.307015,1,99.68,
73.307055,0,,
73.406705,1,99.69,
73.40674,0,,
73.50637,1,99.665,
73.506405,0,,
73.606035,1,99.665,
73.60607,0,,
73.70571,1,99.675,
73.70575,0,,
73.805395,1,99.685,
73.805435,0,,
73.90506,1,99.665,
73.905095,0,,
74.00473,1,99.67,
74.004765,0,,
74.1044,1,99.67,
74.104435,0,,
74.20407,1,99.67,
74.204105,0,,
74.30375,1,99.68,
74.303785,0,,
74.40342,1,99.67,
74.403455,0,,
74.503085,1,99.665,
74.50312,0,,
74.6027,1,99.615,
74.60274,0,,
74.7024,1,99.7,
74.702435,0,,
74.802065,1,99.665,
74.8021,0,,
74.90175,1,99.685,
74.90179,0,,
75.00145,1,99.7,
75.001485,0,,
75.101115,1,99.665,
75.101155,0,,
75.200785,1,99.67,
75.200825,0,,
75.300475,1,99.69,
75.30051,0,,
75.40014,1,99.665,
75.400175,0,,
75.499805,1,99.665,
75.49984,0,,
75.599485,1,99.68,
75.59952,0,,
75.699175,1,99.69,
75.699215,0,,
75.798845,1,99.67,
75.79888,0,,
75.89851,1,99.665,
75.898545,0,,
75.99818,1,99.67,
75.998215,0,,
76.097845,1,99.665,
76.09788,0,,
76.197505,1,99.66,
76.197545,0,,
76.297175,1,99.67,
76.29721,0,,
76.396845,1,99.67,
76.396885,0,,
76.49647,1,99.625,
76.496505,0,,
76.596165,1,99.695,
76.5962,0,,
76.695835,1,99.67,
76.69587,0,,
76.795525,1,99.69,
76.79556,0,,
76.89522,1,99.695,
76.895255,0,,
76.99489,1,99.67,
76.99493,0,,
77.094565,1,99.675,
77.0946,0,,
77.194255,1,99.69,
77.19429,0,,
77.29395,1,99.695,
77.293985,0,,
77.393615,1,99.665,
77.39365,0,,
77.493295,1,99.68,
77.49333,0,,
77.592975,1,99.68,
77.59301,0,,
77.69265,1,99.675,
77.692685,0,,
77.792325,1,99.675,
77.79236,0,,
77.892,1,99.675,
77.892035,0,,
77.991665,1,99.665,
77.9917,0,,
78.091335,1,99.67,
78.09137,0,,
78.191005,1,99.67,
78.19104,0,,
78.29066,1,99.655,
78.290695,0,,
78.390275,1,99.615,
78.39031,0,,
78.48997,1,99.695,
78.490005,0,,
78.58963,1,99.66,
78.58967,0,,
78.68932,1,99.69,
78.689355,0,,
78.78901,1,99.69,
78.78905,0,,
78.88868,1,99.67,
78.888715,0,,
78.98835,1,99.67,
78.98839,0,,
79.088045,1,99.695,
79.08808,0,,
79.18771,1,99.665,
79.187745,0,,
79.28737,1,99.66,
79.287405,0,,
79.387045,1,99.675,
79.38708,0,,
79.48672,1,99.675,
79.486755,0,,
79.58638,1,99.66,
79.586415,0,,
79.68604,1,99.66,
79.68608,0,,
79.78571,1,99.67,
79.78575,0,,
79.88537,1,99.66,
79.885405,0,,
79.985035,1,99.665,
79.98507,0,,
80.08469,1,99.655,
80.084725,0,,
80.18435,1,99.66,
80.184385,0,,
80.283965,1,99.615,
80.284005,0,,
80.38366,1,99.695,
80.383695,0,,
80.48333,1,99.67,
80.483365,0,,
80.58302,1,99.69,
80.583055,0,,
80.68272,1,99.7,
80.682755,0,,
80.782395,1,99.675,
80.78243,0,,
80.88207,1,99.675,
80.88211,0,,
80.981755,1,99.685,
80.98179,0,,
81.081415,1,99.66,
81.08145,0,,
81.181075,1,99.66,
81.181115,0,,
81.280755,1,99.68,
81.280795,0,,
81.38044,1,99.685,
81.380475,0,,
81.48011,1,99.67,
81.480145,0,,
81.579775,1,99.665,
81.57981,0,,
81.679435,1,99.66,
81.67947,0,,
81.779095,1,99.66,
81.779135,0,,
81.878765,1,99.67,
81.8788,0,,
81.978435,1,99.67,
81.97847,0,,
82.078095,1,99.66,
82.078135,0,,
82.177715,1,99.62,
82.17775,0,,
82.27741,1,99.695,
82.277445,0,,
82.37708,1,99.67,
82.377115,0,,
82.476765,1,99.685,
82.4768,0,,
82.57646,1,99.695,
82.576495,0,,
82.67613,1,99.67,
82.67617,0,,
82.775805,1,99.675,
82.775845,0,,
82.875495,1,99.69,
82.87553,0,,
82.975155,1,99.66,
82.97519,0,,
83.074815,1,99.66,
83.074855,0,,
83.17449,1,99.675,
83.174525,0,,
83.274165,1,99.675,
83.274205,0,,
83.373835,1,99.67,
83.373875,0,,
83.4735,1,99.665,
83.47354,0,,
83.573175,1,99.675,
83.57321,0,,
83.67284,1,99.665,
83.672875,0,,
83.772515,1,99.675,
83.772555,0,,
83.87219,1,99.675,
83.872225,0,,
83.97186,1,99.67,
83.971895,0,,
84.071485,1,99.625,
84.07152,0,,
84.171185,1,99.7,
84.17122,0,,
84.27086,1,99.675,
84.270895,0,,
84.370545,1,99.685,
84.370585,0,,
84.470245,1,99.7,
84.47028,0,,
84.56992,1,99.675,
84.56996,0,,
84.669605,1,99.685,
84.66964,0,,
84.76929,1,99.685,
84.76933,0,,
84.868945,1,99.655,
84.86898,0,,
84.9686,1,99.655,
84.96864,0,,
85.06827,1,99.67,
85.06831,0,,
85.16795,1,99.68,
85.167985,0,,
85.267615,1,99.665,
85.267655,0,,
85.367285,1,99.67,
85.36732,0,,
85.46696,1,99.675,
85.466995,0,,
85.566635,1,99.675,
85.56667,0,,
85.6663,1,99.665,
85.666335,0,,
85.76597,1,99.67,
85.766005,0,,
85.865635,1,99.665,
85.865675,0,,
85.965305,1,99.67,
85.96534,0,,
86.064995,1,99.69,
86.06503,0,,
86.164665,1,99.67,
86.1647,0,,
86.264355,1,99.69,
86.26439,0,,
86.36405,1,99.695,
86.364085,0,,
86.463715,1,99.665,
86.463755,0,,
86.563395,1,99.68,
86.56343,0,,
86.66308,1,99.685,
86.663115,0,,
86.762745,1,99.665,
86.76278,0,,
86.86241,1,99.665,
86.862445,0,,
86.96208,1,99.67,
86.962115,0,,
87.06176,1,99.68,
87.061795,0,,
87.161425,1,99.665,
87.161465,0,,
87.26109,1,99.665,
87.261125,0,,
87.36076,1,99.67,
87.3608,0,,
87.460435,1,99.675,
87.46047,0,,
87.560105,1,99.67,
87.56014,0,,
87.65977,1,99.665,
87.659805,0,,
87.759435,1,99.665,
87.75947,0,,
87.85906,1,99.625,
87.8591,0,,
87.95873,1,99.67,
87.958765,0,,
88.058425,1,99.695,
88.05846,0,,
88.15812,1,99.695,
88.158155,0,,
88.257815,1,99.695,
88.25785,0,,
88.357485,1,99.67,
88.357525,0,,
88.457165,1,99.68,
88.4572,0,,
88.55686,1,99.695,
88.556895,0,,
88.656525,1,99.665,
88.65656,0,,
88.75619,1,99.665,
88.756225,0,,
88.855865,1,99.675,
88.8559,0,,
88.95555,1,99.685,
88.955585,0,,
89.05522,1,99.67,
89.05526,0,,
89.154885,1,99.665,
89.15492,0,,
89.25455,1,99.665,
89.254585,0,,
89.35421,1,99.66,
89.35425,0,,
89.453875,1,99.665,
89.453915,0,,
89.55354,1,99.665,
89.553575,0,,
89.6532,1,99.66,
89.653235,0,,
89.752835,1,99.635,
89.75287,0,,
89.85252,1,99.685,
89.852555,0,,
89.952185,1,99.665,
89.95222,0,,
90.05187,1,99.685,
90.05191,0,,
90.151565,1,99.695,
90.1516,0,,
90.25124,1,99.675,
90.251275,0,,
90.350915,1,99.675,
90.35095,0,,
90.45061,1,99.695,
90.450645,0,,
90.550275,1,99.665,
90.550315,0,,
90.649945,1,99.67,
90.64998,0,,
90.749625,1,99.68,
90.74966,0,,
90.8493,1,99.675,
90.849335,0,,
90.948965,1,99.665,
90.949005,0,,
91.048645,1,99.68,
91.04868,0,,
91.14834,1,99.695,
91.148375,0,,
91.248025,1,99.685,
91.24806,0,,
91.34769,1,99.665,
91.34773,0,,
91.44737,1,99.68,
91.447405,0,,
91.547065,1,99.695,
91.547105,0,,
91.64664,1,99.575,
91.64668,0,,
91.746325,1,99.685,
91.74636,0,,
91.84601,1,99.685,
91.846045,0,,
91.94569,1,99.68,
91.945725,0,,
92.045365,1,99.675,
92.045405,0,,
92.14503,1,99.665,
92.145065,0,,
92.244725,1,99.695,
92.24476,0,,
92.3444,1,99.675,
92.344435,0,,
92.444085,1,99.685,
92.44412,0,,
92.543765,1,99.68,
92.543805,0,,
92.643435,1,99.67,
92.64347,0,,
92.7431,1,99.665,
92.743135,0,,
92.842785,1,99.685,
92.842825,0,,
92.942475,1,99.69,
92.94251,0,,
93.042165,1,99.69,
93.0422,0,,
93.141845,1,99.68,
93.14188,0,,
93.2415,1,99.655,
93.24154,0,,
93.341175,1,99.675,
93.341215,0,,
93.44087,1,99.695,
93.440905,0,,
93.54053,1,99.66,
93.540565,0,,
93.6402,1,99.67,
93.640235,0,,
93.739895,1,99.695,
93.73993,0,,
93.839565,1,99.67,
93.839605,0,,
93.93924,1,99.675,
93.939275,0,,
94.038895,1,99.655,
94.03893,0,,
94.138585,1,99.69,
94.13862,0,,
94.238255,1,99.67,
94.23829,0,,
94.337935,1,99.68,
94.33797,0,,
94.437625,1,99.69,
94.43766,0,,
94.537285,1,99.66,
94.53732,0,,
94.63695,1,99.665,
94.636985,0,,
94.736635,1,99.685,
94.73667,0,,
94.836325,1,99.69,
94.83636,0,,
94.93601,1,99.685,
94.936045,0,,
95.035705,1,99.695,
95.03574,0,,
95.135365,1,99.66,
95.135405,0,,
95.235045,1,99.68,
95.23508,0,,
95.334735,1,99.69,
95.334775,0,,
95.434405,1,99.67,
95.43444,0,,
95.534065,1,99.66,
95.5341,0,,
95.63375,1,99.685,
95.63379,0,,
95.73342,1,99.67,
95.733455,0,,
95.833095,1,99.675,
95.833135,0,,
95.93279,1,99.695,
95.932825,0,,
96.03245,1,99.66,
96.03249,0,,
96.13213,1,99.68,
96.132165,0,,
96.231815,1,99.685,
96.23185,0,,
96.33151,1,99.695,
96.331545,0,,
96.431175,1,99.665,
96.43121,0,,
96.53084,1,99.665,
96.53088,0,,
96.63052,1,99.68,
96.630555,0,,
96.730185,1,99.665,
96.73022,0,,
96.82982,1,99.635,
96.829855,0,,
96.92951,1,99.69,
96.929545,0,,
97.02917,1,99.66,
97.029205,0,,
97.12885,1,99.68,
97.128885,0,,
97.228535,1,99.685,
97.22857,0,,
97.328205,1,99.67,
97.32824,0,,
97.427875,1,99.67,
97.42791,0,,
97.527535,1,99.66,
97.52757,0,,
97.62721,1,99.675,
97.62725,0,,
97.726895,1,99.685,
97.72693,0,,
97.82655,1,99.655,
97.82659,0,,
97.926245,1,99.695,
97.92628,0,,
98.025915,1,99.67,
98.025955,0,,
98.125595,1,99.68,
98.12563,0,,
98.225275,1,99.68,
98.22531,0,,
98.324925,1,99.65,
98.32496,0,,
98.42458,1,99.655,
98.424615,0,,
98.52426,1,99.68,
98.524295,0,,
98.623915,1,99.655,
98.623955,0,,
98.72351,1,99.595,
98.72355,0,,
98.823195,1,99.685,
98.823235,0,,
98.92285,1,99.655,
98.92289,0,,
99.02253,1,99.68,
99.022565,0,,
99.12221,1,99.68,
99.12225,0,,
99.22187,1,99.66,
99.22191,0,,
99.321535,1,99.665,
99.32157,0,,
99.421195,1,99.66,
99.42123,0,,
99.520865,1,99.67,
99.5209,0,,
99.620535,1,99.67,
99.62057,0,,
99.72019,1,99.655,
99.720225,0,,
99.819875,1,99.685,
99.81991,0,,
99.91954,1,99.665,
99.91958,0,,
100.01922,1,99.68,
100.019255,0,,
100.118875,1,99.655,
100.11891,0,,
100.21854,1,99.665,
100.218575,0,,
100.318205,1,99.665,
100.31824,0,,
100.417885,1,99.68,
100.41792,0,,
100.51754,1,99.655,
100.517575,0,,
100.617135,1,99.595,
100.617175,0,,
100.71682,1,99.685,
100.71686,0,,
100.816515,1,99.695,
100.816555,0,,
100.916205,1,99.69,
100.91624,0,,
101.015895,1,99.69,
101.01593,0,,
101.115555,1,99.66,
101.11559,0,,
101.21522,1,99.665,
101.215255,0,,
101.31488,1,99.66,
101.314915,0,,
101.41455,1,99.67,
101.414585,0,,
101.51423,1,99.68,
101.514265,0,,
101.613895,1,99.665,
101.61393,0,,
101.71359,1,99.695,
101.713625,0,,
101.813265,1,99.675,
101.8133,0,,
101.91295,1,99.685,
101.912985,0,,
102.012635,1,99.685,
102.012675,0,,
102.1123,1,99.665,
102.11234,0,,
102.21197,1,99.67,
102.21201,0,,
102.311665,1,99.695,
102.3117,0,,
102.411335,1,99.67,
102.41137,0,,
102.51102,1,99.685,
102.511055,0,,
102.61071,1,99.69,
102.610745,0,,
102.7104,1,99.69,
102.71044,0,,
102.810095,1,99.695,
102.81013,0,,
102.909775,1,99.68,
102.909815,0,,
103.009435,1,99.66,
103.009475,0,,
103.109105,1,99.67,
103.10914,0,,
103.208765,1,99.66,
103.208805,0,,
103.30844,1,99.675,
103.308475,0,,
103.408115,1,99.675,
103.408155,0,,
103.507775,1,99.66,
103.50781,0,,
103.607465,1,99.69,
103.6075,0,,
103.707135,1,99.67,
103.70717,0,,
103.806815,1,99.68,
103.80685,0,,
103.9065,1,99.685,
103.90654,0,,
104.006155,1,99.655,
104.006195,0,,
104.105825,1,99.67,
104.10586,0,,
104.2055,1,99.675,
104.20554,0,,
104.305175,1,99.675,
104.30521,0,,
104.40486,1,99.685,
104.4049,0,,
104.50452,1,99.66,
104.504555,0,,
104.6042,1,99.68,
104.604235,0,,
104.70389,1,99.69,
104.703925,0,,
104.80357,1,99.68,
104.803605,0,,
104.90324,1,99.67,
104.903275,0,,
105.002905,1,99.665,
105.00294,0,,
105.102575,1,99.67,
105.10261,0,,
105.20226,1,99.685,
105.202295,0,,
105.30193,1,99.67,
105.30197,0,,
105.401595,1,99.665,
105.40163,0,,
105.501285,1,99.69,
105.50132,0,,
105.60096,1,99.675,
105.600995,0,,
105.700635,1,99.675,
105.700675,0,,
105.800325,1,99.69,
105.80036,0,,
105.899985,1,99.66,
105.90002,0,,
105.99965,1,99.665,
105.999685,0,,
106.099325,1,99.675,
106.099365,0,,
106.19899,1,99.665,
106.19903,0,,
106.298675,1,99.685,
106.29871,0,,
106.39834,1,99.665,
106.398375,0,,
106.498,1,99.66,
106.498035,0,,
106.59766,1,99.66,
106.5977,0,,
106.69732,1,99.66,
106.69736,0,,
106.796995,1,99.675,
106.79703,0,,
106.896675,1,99.68,
106.89671,0,,
106.996355,1,99.68,
106.996395,0,,
107.096015,1,99.66,
107.096055,0,,
107.1957,1,99.685,
107.195735,0,,
107.29537,1,99.67,
107.295405,0,,
107.395045,1,99.675,
107.39508,0,,
107.49473,1,99.685,
107.494765,0,,
107.594425,1,99.695,
107.594465,0,,
107.694095,1,99.67,
107.69413,0,,
107.79377,1,99.675,
107.79381,0,,
107.89346,1,99.69,
107.893495,0,,
107.99316,1,99.7,
107.993195,0,,
108.09284,1,99.68,
108.092875,0,,
108.19251,1,99.67,
108.192545,0,,
108.29219,1,99.68,
108.292225,0,,
108.391875,1,99.685,
108.391915,0,,
108.49155,1,99.675,
108.49159,0,,
108.59122,1,99.67,
108.59126,0,,
108.690895,1,99.675,
108.69093,0,,
108.79058,1,99.685,
108.790615,0,,
108.89024,1,99.66,
108.89028,0,,
108.98992,1,99.68,
108.989955,0,,
109.089595,1,99.675,
109.08963,0,,
109.189285,1,99.69,
109.18932,0,,
109.288975,1,99.69,
109.289015,0,,
109.38864,1,99.665,
109.388675,0,,
109.48831,1,99.67,
109.488345,0,,
109.58794,1,99.63,
109.587975,0,,
109.6876,1,99.66,
109.687635,0,,
109.78726,1,99.66,
109.787295,0,,
109.886925,1,99.665,
109.88696,0,,
109.986615,1,99.69,
109.98665,0,,
110.08629,1,99.675,
110.086325,0,,
110.185975,1,99.685,
110.18601,0,,
110.28565,1,99.675,
110.285685,0,,
110.385345,1,99.695,
110.38538,0,,
110.48501,1,99.665,
110.48505,0,,
110.584675,1,99.665,
110.58471,0,,
110.68436,1,99.685,
110.6844,0,,
110.78403,1,99.67,
110.784065,0,,
110.8837,1,99.67,
110.883735,0,,
110.98336,1,99.66,
110.9834,0,,
111.083045,1,99.685,
111.08308,0,,
111.18273,1,99.685,
111.182765,0,,
111.282395,1,99.665,
111.28243,0,,
111.382065,1,99.67,
111.3821,0,,
111.481745,1,99.68,
111.481785,0,,
111.581405,1,99.66,
111.58144,0,,
111.681065,1,99.66,
111.681105,0,,
111.780735,1,99.67,
111.78077,0,,
111.8804,1,99.665,
111.880435,0,,
111.98007,1,99.67,
111.980105,0,,
112.07976,1,99.69,
112.079795,0,,
112.17944,1,99.68,
112.17948,0,,
112.2791,1,99.66,
112.279135,0,,
112.37877,1,99.67,
112.378805,0,,
112.478445,1,99.675,
112.47848,0,,
112.57813,1,99.685,
112.57817,0,,
112.6778,1,99.67,
112.677835,0,,
112.77747,1,99.67,
112.777505,0,,
112.87713,1,99.66,
112.877165,0,,
112.97682,1,99.69,
112.976855,0,,
113.076505,1,99.685,
113.07654,0,,
113.176175,1,99.67,
113.17621,0,,
113.27584,1,99.665,
113.27588,0,,
113.375525,1,99.685,
113.37556,0,,
113.475185,1,99.66,
113.475225,0,,
113.574845,1,99.66,
113.57488,0,,
113.67451,1,99.665,
113.674545,0,,
113.77417,1,99.66,
113.774205,0,,
113.87384,1,99.67,
113.87388,0,,
113.973495,1,99.655,
113.97353,0,,
114.073165,1,99.67,
114.073205,0,,
114.17283,1,99.665,
114.172865,0,,
114.272485,1,99.655,
114.27252,0,,
114.37215,1,99.665,
114.372185,0,,
114.471835,1,99.685,
114.47187,0,,
114.5715,1,99.665,
114.57154,0,,
114.67117,1,99.67,
114.67121,0,,
114.770845,1,99.675,
114.77088,0,,
114.87053,1,99.685,
114.870565,0,,
114.970215,1,99.685,
114.97025,0,,
115.06988,1,99.665,
115.069915,0,,
115.169545,1,99.665,
115.16958,0,,
115.26923,1,99.685,
115.269265,0,,
115.36889,1,99.66,
115.368925,0,,
115.46856,1,99.67,
115.468595,0,,
115.568225,1,99.665,
115.56826,0,,
115.66788,1,99.655,
115.667915,0,,
115.767545,1,99.665,
115.76758,0,,
115.867195,1,99.65,
115.86723,0,,
115.966865,1,99.67,
115.9669,0,,
116.06653,1,99.665,
116.066565,0,,
116.16619,1,99.66,
116.166225,0,,
116.265855,1,99.665,
116.26589,0,,
116.365535,1,99.68,
116.365575,0,,
116.46522,1,99.685,
116.46526,0,,
116.564905,1,99.685,
116.56494,0,,
116.66457,1,99.665,
116.664605,0,,
116.76423,1,99.66,
116.764265,0,,
116.863915,1,99.685,
116.863955,0,,
116.963585,1,99.67,
116.963625,0,,
117.063255,1,99.67,
117.063295,0,,
117.162945,1,99.69,
117.16298,0,,
117.2626,1,99.655,
117.26264,0,,
117.36227,1,99.67,
117.362305,0,,
117.46196,1,99.69,
117.461995,0,,
117.56164,1,99.68,
117.561675,0,,
117.6613,1,99.66,
117.66134,0,,
117.760965,1,99.665,
117.761005,0,,
117.86063,1,99.665,
117.86067,0,,
117.960305,1,99.675,
117.96034,0,,
118.059995,1,99.69,
118.06003,0,,
118.159685,1,99.69,
118.159725,0,,
118.25935,1,99.665,
118.25939,0,,
118.35904,1,99.69,
118.35908,0,,
118.458725,1,99.685,
118.45876,0,,
118.55832,1,99.595,
118.55836,0,,
118.657985,1,99.665,
118.658025,0,,
118.757655,1,99.67,
118.75769,0,,
118.85734,1,99.685,
118.85738,0,,
118.957035,1,99.695,
118.95707,0,,
119.056705,1,99.67,
119.05674,0,,
119.156385,1,99.68,
119.15642,0,,
119.25607,1,99.685,
119.25611,0,,
119.355765,1,99.695,
119.3558,0,,
119.455445,1,99.68,
119.45548,0,,
119.55514,1,99.695,
119.55518,0,,
119.65482,1,99.68,
119.654855,0,,
119.75448,1,99.66,
119.754515,0,,
119.854145,1,99.665,
119.85418,0,,
119.953835,1,99.69,
119.95387,0,,
120.053505,1,99.67,
120.05354,0,,
120.153205,1,99.7,
120.15324,0,,
120.252875,1,99.67,
120.25291,0,,
120.35256,1,99.685,
120.3526,0,,
120.452255,1,99.695,
120.45229,0,,
120.55194,1,99.685,
120.551975,0,,
120.65162,1,99.68,
120.651655,0,,
120.75131,1,99.69,
120.75135,0,,
120.851005,1,99.695,
120.85104,0,,
120.95068,1,99.675,
120.950715,0,,
121.05036,1,99.68,
121.050395,0,,
121.150045,1,99.685,
121.15008,0,,
121.249735,1,99.69,
121.249775,0,,
121.34942,1,99.685,
121.349455,0,,
121.44912,1,99.7,
121.449155,0,,
121.5488,1,99.68,
121.54884,0,,
121.64847,1,99.67,
121.648505,0,,
121.748135,1,99.665,
121.748175,0,,
121.847825,1,99.69,
121.847865,0,,
121.947495,1,99.67,
121.94753,0,,
122.04716,1,99.665,
122.0472,0,,
122.14684,1,99.68,
122.14688,0,,
122.246505,1,99.665,
122.24654,0,,
122.346175,1,99.67,
122.34621,0,,
122.44585,1,99.675,
122.445885,0,,
122.54553,1,99.68,
122.545565,0,,
122.64519,1,99.66,
122.645225,0,,
122.744855,1,99.665,
122.74489,0,,
122.844525,1,99.67,
122.84456,0,,
122.944215,1,99.69,
122.94425,0,,
123.04391,1,99.695,
123.043945,0,,
123.143575,1,99.665,
123.143615,0,,
123.24326,1,99.685,
123.243295,0,,
123.342925,1,99.665,
123.34296,0,,
123.442615,1,99.69,
123.44265,0,,
123.542275,1,99.66,
123.542315,0,,
123.64193,1,99.655,
123.64197,0,,
123.741615,1,99.685,
123.74165,0,,
123.841285,1,99.67,
123.84132,0,,
123.94097,1,99.685,
123.941005,0,,
124.04066,1,99.69,
124.040695,0,,
124.140335,1,99.675,
124.14037,0,,
124.24,1,99.665,
124.24004,0,,
124.33969,1,99.69,
124.339725,0,,
124.439385,1,99.695,
124.43942,0,,
124.539055,1,99.67,
124.53909,0,,
124.63874,1,99.685,
124.638775,0,,
124.738405,1,99.665,
124.738445,0,,
124.838095,1,99.69,
124.83813,0,,
124.93777,1,99.675,
124.937805,0,,
125.03745,1,99.68,
125.037485,0,,
125.137115,1,99.665,
125.13715,0,,
125.23679,1,99.675,
125.236825,0,,
125.33649,1,99.7,
125.336525,0,,
125.436165,1,99.675,
125.4362,0,,
125.535835,1,99.67,
125.53587,0,,
125.635515,1,99.68,
125.63555,0,,
125.735205,1,99.69,
125.73524,0,,
125.834895,1,99.69,
125.83493,0,,
125.934575,1,99.68,
125.93461,0,,
126.03425,1,99.675,
126.034285,0,,
126.133965,1,99.715,
126.134005,0,,
126.23364,1,99.675,
126.23368,0,,
126.333345,1,99.705,
126.33338,0,,
126.433045,1,99.7,
126.43308,0,,
126.532725,1,99.68,
126.53276,0,,
126.632405,1,99.68,
126.63244,0,,
126.7321,1,99.695,
126.732135,0,,
126.831795,1,99.695,
126.83183,0,,
126.93147,1,99.675,
126.931505,0,,
127.031145,1,99.675,
127.03118,0,,
127.130845,1,99.7,
127.130885,0,,
127.23052,1,99.675,
127.230555,0,,
127.330225,1,99.705,
127.33026,0,,
127.429905,1,99.68,
127.429945,0,,
127.52953,1,99.625,
127.529565,0,,
127.62924,1,99.71,
127.62928,0,,
127.72893,1,99.69,
127.728965,0,,
127.82861,1,99.68,
127.82865,0,,
127.92829,1,99.68,
127.928325,0,,
128.02798,1,99.69,
128.028015,0,,
128.127655,1,99.675,
128.12769,0,,
128.227355,1,99.7,
128.22739,0,,
128.32705,1,99.695,
128.327085,0,,
128.42673,1,99.68,
128.426765,0,,
128.526395,1,99.665,
128.52643,0,,
128.62609,1,99.695,
128.626125,0,,
128.72578,1,99.69,
128.725815,0,,
128.825465,1,99.685,
128.8255,0,,
128.92514,1,99.675,
128.925175,0,,
129.02485,1,99.71,
129.024885,0,,
129.12452,1,99.67,
129.12456,0,,
129.224235,1,99.715,
129.22427,0,,
129.323915,1,99.68,
129.32395,0,,
129.423495,1,99.58,
129.42353,0,,
129.523175,1,99.68,
129.52321,0,,
129.62286,1,99.685,
129.622895,0,,
129.722555,1,99.695,
129.72259,0,,
129.822245,1,99.69,
129.822285,0,,
129.921935,1,99.69,
129.92197,0,,
130.021605,1,99.67,
130.02164,0,,
130.121305,1,99.7,
130.12134,0,,
130.221,1,99.695,
130.221035,0,,
130.320675,1,99.675,
130.32071,0,,
130.420345,1,99.67,
130.42038,0,,
130.520045,1,99.7,
130.52008,0,,
130.619745,1,99.7,
130.61978,0,,
130.719425,1,99.68,
130.71946,0,,
130.8191,1,99.675,
130.819135,0,,
130.918795,1,99.695,
130.91883,0,,
131.01847,1,99.675,
131.01851,0,,
131.118175,1,99.705,
131.11821,0,,
131.21785,1,99.675,
131.217885,0,,
131.31746,1,99.61,
131.3175,0,,
131.417135,1,99.675,
131.41717,0,,
131.516805,1,99.67,
131.51684,0,,
131.616475,1,99.67,
131.616515,0,,
131.716145,1,99.67,
131.71618,0,,
131.815815,1,99.67,
131.815855,0,,
131.915485,1,99.67,
131.91552,0,,
132.01517,1,99.685,
132.015205,0,,
132.114855,1,99.685,
132.11489,0,,
132.21453,1,99.675,
132.21457,0,,
132.314195,1,99.665,
132.31423,0,,
132.413885,1,99.69,
132.413925,0,,
132.51358,1,99.695,
132.513615,0,,
132.61325,1,99.67,
132.613285,0,,
132.712915,1,99.665,
132.712955,0,,
132.81258,1,99.665,
132.81262,0,,
132.91225,1,99.67,
132.91229,0,,
133.011945,1,99.695,
133.011985,0,,
133.111625,1,99.68,
133.11166,0,,
133.211245,1,99.62,
133.21128,0,,
133.31092,1,99.675,
133.310955,0,,
133.41059,1,99.67,
133.410625,0,,
133.510265,1,99.675,
133.5103,0,,
133.60995,1,99.685,
133.609985,0,,
133.709635,1,99.685,
133.70967,0,,
133.809315,1,99.68,
133.80935,0,,
133.909015,1,99.7,
133.90905,0,,
134.008715,1,99.7,
134.00875,0,,
134.108395,1,99.68,
134.10843,0,,
134.208065,1,99.67,
134.2081,0,,
134.30776,1,99.695,
134.307795,0,,
134.407455,1,99.695,
134.407495,0,,
134.507135,1,99.68,
134.50717,0,,
134.606805,1,99.67,
134.606845,0,,
134.706505,1,99.7,
134.706545,0,,
134.80618,1,99.675,
134.806215,0,,
134.90588,1,99.7,
134.905915,0,,
135.00556,1,99.68,
135.005595,0,,
135.10518,1,99.62,
135.105215,0,,
135.204855,1,99.675,
135.20489,0,,
135.30453,1,99.675,
135.30457,0,,
135.404215,1,99.685,
135.40425,0,,
135.503905,1,99.69,
135.50394,0,,
135.603595,1,99.69,
135.60363,0,,
135.70327,1,99.675,
135.703305,0,,
135.80297,1,99.7,
135.80301,0,,
135.902665,1,99.695,
135.9027,0,,
136.002335,1,99.67,
136.002375,0,,
136.102005,1,99.67,
136.10204,0,,
136.201695,1,99.69,
136.201735,0,,
136.30139,1,99.695,
136.301425,0,,
136.401055,1,99.665,
136.40109,0,,
136.500735,1,99.68,
136.50077,0,,
136.600425,1,99.69,
136.600465,0,,
136.7001,1,99.675,
136.700135,0,,
136.799805,1,99.705,
136.79984,0,,
136.89948,1,99.675,
136.89952,0,,
136.999065,1,99.585,
136.9991,0,,
137.098735,1,99.67,
137.09877,0,,
137.19841,1,99.675,
137.198445,0,,
137.29809,1,99.68,
137.298125,0,,
137.39777,1,99.68,
137.397805,0,,
137.497445,1,99.675,
137.497485,0,,
137.597115,1,99.67,
137.59715,0,,
137.69681,1,99.695,
137.696845,0,,
137.796495,1,99.685,
137.796535,0,,
137.896175,1,99.68,
137.89621,0,,
137.995845,1,99.67,
137.99588,0,,
138.09554,1,99.695,
138.095575,0,,
138.195235,1,99.695,
138.19527,0,,
138.294905,1,99.67,
138.29494,0,,
138.39457,1,99.665,
138.394605,0,,
138.494265,1,99.695,
138.494305,0,,
138.593935,1,99.67,
138.59397,0,,
138.6936,1,99.665,
